date,obama_sentiment,obama_frequency,obama_date,trump_sentiment,trump_frequency,trump_date,,,
12/09/2020,,,,0.099478175,30,12/09/2020,,,
13/09/2020,,,,0.084196706,26,13/09/2020,,,
14/09/2020,,,,0.106301638,39,14/09/2020,,,
15/09/2020,,,,0.192582206,20,15/09/2020,,,
16/09/2020,,,,0.26041351,15,16/09/2020,,,
17/09/2020,,,,0.093914505,27,17/09/2020,,,
18/09/2020,,,,0.212880953,41,18/09/2020,,,
19/09/2020,,,,0.136458333,3,19/09/2020,,,
20/09/2020,,,,0.159052211,26,20/09/2020,,,
21/09/2020,,,,0.254244829,9,21/09/2020,,,
22/09/2020,,,,0.203740549,22,22/09/2020,,,
23/09/2020,,,,0.195514169,27,23/09/2020,,,
24/09/2020,,,,0.152023744,23,24/09/2020,,,
25/09/2020,,,,0.141660654,21,25/09/2020,,,
26/09/2020,,,,0.0994709,9,26/09/2020,,,
27/09/2020,,,,0.141813587,14,27/09/2020,,,
28/09/2020,,,,0.080825617,9,28/09/2020,,,
29/09/2020,,,,0.112388716,19,29/09/2020,,,
30/09/2020,,,,0.023513515,62,30/09/2020,,,
1/10/2020,,,,-0.017151332,21,1/10/2020,,,
2/10/2020,,,,0.02790404,3,2/10/2020,,,
3/10/2020,,,,0.455390625,4,3/10/2020,,,
4/10/2020,,,,0.11625,5,4/10/2020,,,
5/10/2020,,,,0.086191756,31,5/10/2020,,,
6/10/2020,,,,0.215175404,21,6/10/2020,,,
7/10/2020,,,,0.077169377,49,7/10/2020,,,
8/10/2020,,,,0.190748457,27,8/10/2020,,,
9/10/2020,,,,0.08703287,25,9/10/2020,,,
10/10/2020,,,,-0.067824074,3,10/10/2020,,,
11/10/2020,,,,0.113116678,22,11/10/2020,,,
12/10/2020,,,,0.05593897,56,12/10/2020,,,
13/10/2020,,,,0.15659585,47,13/10/2020,,,
14/10/2020,,,,0.052511705,19,14/10/2020,,,
15/10/2020,,,,0.120329402,33,15/10/2020,,,
16/10/2020,,,,0.118201418,23,16/10/2020,,,
17/10/2020,,,,0.161497876,29,17/10/2020,,,
18/10/2020,,,,0.045749835,26,18/10/2020,,,
19/10/2020,,,,0.29132142,21,19/10/2020,,,
20/10/2020,,,,0.0903125,8,20/10/2020,,,
21/10/2020,,,,0.140763989,32,21/10/2020,,,
22/10/2020,,,,0.138653175,25,22/10/2020,,,
23/10/2020,,,,0.048075397,21,23/10/2020,,,
24/10/2020,,,,0.151013165,34,24/10/2020,,,
25/10/2020,,,,0.136961868,31,25/10/2020,,,
26/10/2020,,,,0.074214879,24,26/10/2020,,,
27/10/2020,,,,0.12099801,56,27/10/2020,,,
28/10/2020,,,,0.138381224,36,28/10/2020,,,
29/10/2020,,,,0.123767988,29,29/10/2020,,,
30/10/2020,,,,0.096415799,57,30/10/2020,,,
31/10/2020,,,,0.14808652,60,31/10/2020,,,
1/11/2020,,,,0.103448569,51,1/11/2020,,,
2/11/2020,,,,0.122739405,63,2/11/2020,,,
3/11/2020,,,,0.149519348,36,3/11/2020,,,
4/11/2020,,,,-0.070032051,13,4/11/2020,,,
5/11/2020,,,,0.1328125,10,5/11/2020,,,
6/11/2020,,,,0.039259259,16,6/11/2020,,,
7/11/2020,,,,0.11206329,14,7/11/2020,,,
8/11/2020,,,,0.017595238,10,8/11/2020,,,
9/11/2020,,,,0.093610863,20,9/11/2020,,,
10/11/2020,,,,0.174074319,27,10/11/2020,,,
11/11/2020,,,,0.142239011,26,11/11/2020,,,
12/11/2020,,,,0.221164352,15,12/11/2020,,,
13/11/2020,,,,0.135862332,13,13/11/2020,,,
14/11/2020,,,,0.10000823,28,14/11/2020,,,
15/11/2020,,,,0.124200289,29,15/11/2020,,,
16/11/2020,,,,0.092174399,25,16/11/2020,,,
17/11/2020,,,,-0.102777778,6,17/11/2020,,,
18/11/2020,,,,0.147961405,26,18/11/2020,,,
19/11/2020,,,,0.264195602,20,19/11/2020,,,
20/11/2020,,,,0.230494505,13,20/11/2020,,,
21/11/2020,,,,0.052264836,16,21/11/2020,,,
22/11/2020,,,,-0.000720899,24,22/11/2020,,,
23/11/2020,,,,0.42405754,4,23/11/2020,,,
24/11/2020,,,,0.153906043,12,24/11/2020,,,
25/11/2020,,,,0.141811099,17,25/11/2020,,,
26/11/2020,,,,0.359917328,15,26/11/2020,,,
27/11/2020,,,,0.072136644,18,27/11/2020,,,
28/11/2020,,,,0.037938162,9,28/11/2020,,,
29/11/2020,,,,0.083333333,6,29/11/2020,,,
30/11/2020,,,,0.210779698,17,30/11/2020,,,
1/12/2020,,,,0.036345373,32,1/12/2020,,,
2/12/2020,,,,0.006647377,18,2/12/2020,,,
3/12/2020,,,,0.044913505,18,3/12/2020,,,
4/12/2020,,,,0.134227994,19,4/12/2020,,,
5/12/2020,,,,0.092438823,12,5/12/2020,,,
6/12/2020,,,,0.107280574,25,6/12/2020,,,
7/12/2020,,,,0.229031085,12,7/12/2020,,,
8/12/2020,,,,-0.022602082,23,8/12/2020,,,
9/12/2020,,,,0.136734654,13,9/12/2020,,,
10/12/2020,,,,0.089459992,16,10/12/2020,,,
11/12/2020,,,,0.130909758,24,11/12/2020,,,
12/12/2020,,,,0.128032236,21,12/12/2020,,,
13/12/2020,,,,-0.071668146,12,13/12/2020,,,
14/12/2020,,,,0.182748377,11,14/12/2020,,,
15/12/2020,,,,0.136845238,6,15/12/2020,,,
16/12/2020,,,,-0.012991661,13,16/12/2020,,,
17/12/2020,,,,-0.084071429,7,17/12/2020,,,
18/12/2020,,,,0.214505687,16,18/12/2020,,,
19/12/2020,,,,0.074557292,16,19/12/2020,,,
20/12/2020,,,,0.206354167,12,20/12/2020,,,
21/12/2020,,,,0.186900779,8,21/12/2020,,,
22/12/2020,,,,-0.006640625,2,22/12/2020,,,
23/12/2020,,,,0.123574578,9,23/12/2020,,,
24/12/2020,,,,0.145102513,12,24/12/2020,,,
25/12/2020,,,,0.008333333,5,25/12/2020,,,
26/12/2020,,,,0.019235819,17,26/12/2020,,,
27/12/2020,,,,0.19484375,8,27/12/2020,,,
28/12/2020,,,,0.25,2,28/12/2020,,,
29/12/2020,,,,0.097033242,12,29/12/2020,,,
30/12/2020,,,,0.065569066,20,30/12/2020,,,
31/12/2020,,,,0,2,31/12/2020,,,
1/01/2021,,,,0.105324183,22,1/01/2021,,,
2/01/2021,,,,0.245597231,16,2/01/2021,,,
3/01/2021,,,,0.086316138,18,3/01/2021,,,
4/01/2021,,,,0.021793982,10,4/01/2021,,,
5/01/2021,,,,0.10640056,17,5/01/2021,,,
6/01/2021,,,,0.137247851,18,6/01/2021,,,
8/01/2021,,,,0.034309896,3,8/01/2021,,,
